No.,Time,Time 1,Time 2,Delay,Delay 1,Delay 2,Jitter
3795,18.944946,0.000189449,1.89449E-09,-0.000189448,0,0,0
3796,18.944946,0.000189449,1.89449E-09,-0.000189448,0,0,0
3797,18.944946,0.000189449,1.89449E-09,-0.000189448,0,0,0
3798,18.944946,0.000189449,1.89449E-09,-0.000189448,0,0,0
3799,18.944946,0.000189449,1.89449E-09,-0.000189448,0,1.14E-14,1.14E-14
3800,18.944946,0.000189449,1.89449E-09,-0.000189448,-1.14E-14,-1.14001E-09,-1.14E-09
3801,18.944946,0.000189449,1.89451E-09,-0.000189448,1.14E-09,1.0215E-09,-1.18502E-10
3802,18.94506,0.000189451,1.89451E-09,-0.000189449,1.18502E-10,-1.49681E-07,-1.498E-07
3803,18.945072,0.000189451,1.89601E-09,-0.000189449,1.498E-07,1.498E-07,0
3804,18.960052,0.000189601,1.89601E-09,-0.000189599,0,0,0
3805,18.960052,0.000189601,1.89601E-09,-0.000189599,0,0,0
3806,18.960052,0.000189601,1.89601E-09,-0.000189599,0,0,0
3807,18.960052,0.000189601,1.89601E-09,-0.000189599,0,0,0
3808,18.960052,0.000189601,1.89601E-09,-0.000189599,0,0,0
3809,18.960052,0.000189601,1.89601E-09,-0.000189599,0,0,0
3810,18.960052,0.000189601,1.89601E-09,-0.000189599,0,8.99999E-15,8.99999E-15
3811,18.960052,0.000189601,1.89601E-09,-0.000189599,-8.99999E-15,-8.98771E-10,-8.98762E-10
3812,18.960052,0.000189601,1.89601E-09,-0.000189599,8.98762E-10,-1.22921E-07,-1.2382E-07
3813,18.960142,0.000189601,1.89725E-09,-0.0001896,1.2382E-07,1.2382E-07,5.79999E-15
3814,18.972524,0.000189725,1.89725E-09,-0.000189723,-5.79999E-15,-5.78894E-10,-5.78888E-10
3815,18.972524,0.000189725,1.89726E-09,-0.000189723,5.78888E-10,-1.10601E-07,-1.1118E-07
3816,18.972582,0.000189726,1.89837E-09,-0.000189724,1.1118E-07,1.1118E-07,0
3817,18.9837,0.000189837,1.89837E-09,-0.000189835,0,0,0
3818,18.9837,0.000189837,1.89837E-09,-0.000189835,0,0,0
3819,18.9837,0.000189837,1.89837E-09,-0.000189835,0,0,0
3820,18.9837,0.000189837,1.89837E-09,-0.000189835,0,1.36E-14,1.36E-14
3821,18.9837,0.000189837,1.89837E-09,-0.000189835,-1.36E-14,-1.35924E-09,-1.35923E-09
3822,18.9837,0.000189837,1.89838E-09,-0.000189835,1.35923E-09,-7.55808E-08,-7.694E-08
3823,18.983836,0.000189838,1.89915E-09,-0.000189836,7.694E-08,7.64408E-08,-4.99148E-10
3824,18.99153,0.000189915,1.89916E-09,-0.000189913,4.99148E-10,-8.46709E-08,-8.517E-08
3825,18.99158,0.000189916,1.90001E-09,-0.000189914,8.517E-08,8.517E-08,0
3826,19.000097,0.000190001,1.90001E-09,-0.000189999,0,0,0
3827,19.000097,0.000190001,1.90001E-09,-0.000189999,0,0,0
3828,19.000097,0.000190001,1.90001E-09,-0.000189999,0,7.59999E-15,7.59999E-15
3829,19.000097,0.000190001,1.90001E-09,-0.000189999,-7.59999E-15,-7.59046E-10,-7.59039E-10
3830,19.000097,0.000190001,1.90002E-09,-0.000189999,7.59039E-10,-9.5371E-08,-9.613E-08
3831,19.000173,0.000190002,1.90098E-09,-0.00019,9.613E-08,9.613E-08,0
3832,19.009786,0.000190098,1.90098E-09,-0.000190096,0,0,0
3833,19.009786,0.000190098,1.90098E-09,-0.000190096,0,0,0
3834,19.009786,0.000190098,1.90098E-09,-0.000190096,0,0,0
3835,19.009786,0.000190098,1.90098E-09,-0.000190096,0,0,0
3836,19.009786,0.000190098,1.90098E-09,-0.000190096,0,0,0
3837,19.009786,0.000190098,1.90098E-09,-0.000190096,0,0,0
3838,19.009786,0.000190098,1.90098E-09,-0.000190096,0,8.79998E-15,8.79998E-15
3839,19.009786,0.000190098,1.90098E-09,-0.000190096,-8.79998E-15,-8.80002E-10,-8.79993E-10
3840,19.009786,0.000190098,1.90099E-09,-0.000190096,8.79993E-10,1.51918E-10,-7.28075E-10
3841,19.009874,0.000190099,1.90099E-09,-0.000190097,7.28075E-10,-1.91772E-07,-1.925E-07
3842,19.009947,0.000190099,1.90292E-09,-0.000190098,1.925E-07,1.8514E-07,-7.35993E-09
3843,19.029197,0.000190292,1.90299E-09,-0.00019029,7.35993E-09,4.29934E-10,-6.93E-09
3844,19.029933,0.000190299,1.90306E-09,-0.000190297,6.93E-09,6.56E-09,-3.69998E-10
3845,19.030626,0.000190306,1.90307E-09,-0.000190304,3.69998E-10,2.10359E-10,-1.59639E-10
3846,19.030663,0.000190307,1.90307E-09,-0.000190305,1.59639E-10,-3.58904E-08,-3.605E-08
3847,19.030679,0.000190307,1.90343E-09,-0.000190305,3.605E-08,3.605E-08,5.79999E-15
3848,19.034284,0.000190343,1.90343E-09,-0.000190341,-5.79999E-15,-5.79991E-10,-5.79985E-10
3849,19.034284,0.000190343,1.90343E-09,-0.000190341,5.79985E-10,-8.80013E-10,-1.46E-09
3850,19.034342,0.000190343,1.90345E-09,-0.000190342,1.46E-09,1.30001E-09,-1.5999E-10
3851,19.034488,0.000190345,1.90345E-09,-0.000190343,1.5999E-10,-8.90009E-10,-1.05E-09
3852,19.034504,0.000190345,1.90346E-09,-0.000190343,1.05E-09,9.40216E-10,-1.09783E-10
3853,19.034609,0.000190346,1.90346E-09,-0.000190344,1.09783E-10,-2.15902E-08,-2.17E-08
3854,19.03462,0.000190346,1.90368E-09,-0.000190344,2.17E-08,2.12013E-08,-4.98691E-10
3855,19.03679,0.000190368,1.90368E-09,-0.000190366,4.98691E-10,-1.30411E-07,-1.3091E-07
3856,19.03684,0.000190368,1.90499E-09,-0.000190366,1.3091E-07,1.3091E-07,0
3857,19.049931,0.000190499,1.90499E-09,-0.000190497,0,0,0
3858,19.049931,0.000190499,1.90499E-09,-0.000190497,0,0,0
3859,19.049931,0.000190499,1.90499E-09,-0.000190497,0,1.91E-14,1.91E-14
3860,19.049931,0.000190499,1.90499E-09,-0.000190497,-1.91E-14,-1.90812E-09,-1.9081E-09
3861,19.049931,0.000190499,1.90501E-09,-0.000190497,1.9081E-09,-1.87922E-07,-1.8983E-07
3862,19.050122,0.000190501,1.90691E-09,-0.000190499,1.8983E-07,1.8983E-07,0
3863,19.069105,0.000190691,1.90691E-09,-0.000190689,0,5.10001E-15,5.10001E-15
3864,19.069105,0.000190691,1.90691E-09,-0.000190689,-5.10001E-15,-5.09974E-10,-5.09969E-10
3865,19.069105,0.000190691,1.90692E-09,-0.000190689,5.09969E-10,-2.62952E-09,-3.13949E-09
3866,19.069156,0.000190692,1.90695E-09,-0.00019069,3.13949E-09,-4.76005E-08,-5.074E-08
3867,19.06947,0.000190695,1.90745E-09,-0.000190693,5.074E-08,5.074E-08,0
3868,19.074544,0.000190745,1.90745E-09,-0.000190744,0,6E-15,6E-15
3869,19.074544,0.000190745,1.90745E-09,-0.000190744,-6E-15,-5.99427E-10,-5.99421E-10
3870,19.074544,0.000190745,1.90746E-09,-0.000190744,5.99421E-10,-5.73406E-08,-5.794E-08
3871,19.074604,0.000190746,1.90804E-09,-0.000190744,5.794E-08,5.794E-08,0
3872,19.080398,0.000190804,1.90804E-09,-0.000190802,0,5.79999E-15,5.79999E-15
3873,19.080398,0.000190804,1.90804E-09,-0.000190802,-5.79999E-15,-5.79403E-10,-5.79397E-10
3874,19.080398,0.000190804,1.90805E-09,-0.000190802,5.79397E-10,-5.97106E-08,-6.029E-08
3875,19.080456,0.000190805,1.90865E-09,-0.000190803,6.029E-08,6.029E-08,0
3876,19.086485,0.000190865,1.90865E-09,-0.000190863,0,5.10001E-15,5.10001E-15
3877,19.086485,0.000190865,1.90865E-09,-0.000190863,-5.10001E-15,-5.0816E-10,-5.08155E-10
3878,19.086485,0.000190865,1.90865E-09,-0.000190863,5.08155E-10,-1.84032E-07,-1.8454E-07
3879,19.086536,0.000190865,1.9105E-09,-0.000190863,1.8454E-07,1.8454E-07,0
3880,19.10499,0.00019105,1.9105E-09,-0.000191048,0,7.30001E-15,7.30001E-15
3881,19.10499,0.00019105,1.9105E-09,-0.000191048,-7.30001E-15,-7.29974E-10,-7.29967E-10
3882,19.10499,0.00019105,1.91051E-09,-0.000191048,7.29967E-10,-2.60002E-09,-3.32999E-09
3883,19.105063,0.000191051,1.91054E-09,-0.000191049,3.32999E-09,2.3E-09,-1.02999E-09
3884,19.105396,0.000191054,1.91055E-09,-0.000191052,1.02999E-09,1.29996E-10,-8.99995E-10
3885,19.105499,0.000191055,1.91056E-09,-0.000191053,8.99995E-10,4.30006E-10,-4.69989E-10
3886,19.105589,0.000191056,1.91056E-09,-0.000191054,4.69989E-10,-5.90002E-10,-1.05999E-09
3887,19.105636,0.000191056,1.91057E-09,-0.000191054,1.05999E-09,2.2176E-10,-8.38232E-10
3888,19.105742,0.000191057,1.91058E-09,-0.000191056,8.38232E-10,-1.75962E-07,-1.768E-07
3889,19.105826,0.000191058,1.91235E-09,-0.000191056,1.768E-07,1.768E-07,0
3890,19.123506,0.000191235,1.91235E-09,-0.000191233,0,0,0
3891,19.123506,0.000191235,1.91235E-09,-0.000191233,0,0,0
3892,19.123506,0.000191235,1.91235E-09,-0.000191233,0,0,0
3893,19.123506,0.000191235,1.91235E-09,-0.000191233,0,0,0
3894,19.123506,0.000191235,1.91235E-09,-0.000191233,0,0,0
3895,19.123506,0.000191235,1.91235E-09,-0.000191233,0,0,0
3896,19.123506,0.000191235,1.91235E-09,-0.000191233,0,9.89999E-15,9.89999E-15
3897,19.123506,0.000191235,1.91235E-09,-0.000191233,-9.89999E-15,-9.88392E-10,-9.88382E-10
3898,19.123506,0.000191235,1.91236E-09,-0.000191233,9.88382E-10,-1.60832E-07,-1.6182E-07
3899,19.123605,0.000191236,1.91398E-09,-0.000191234,1.6182E-07,1.61212E-07,-6.08445E-10
3900,19.139787,0.000191398,1.91398E-09,-0.000191396,6.08445E-10,-1.54942E-07,-1.5555E-07
3901,19.139848,0.000191398,1.91554E-09,-0.000191397,1.5555E-07,1.5555E-07,0
3902,19.155403,0.000191554,1.91554E-09,-0.000191552,0,0,0
3903,19.155403,0.000191554,1.91554E-09,-0.000191552,0,0,0
3904,19.155403,0.000191554,1.91554E-09,-0.000191552,0,7.40001E-15,7.40001E-15
3905,19.155403,0.000191554,1.91554E-09,-0.000191552,-7.40001E-15,-7.38163E-10,-7.38156E-10
3906,19.155403,0.000191554,1.91555E-09,-0.000191552,7.38156E-10,-1.83692E-07,-1.8443E-07
3907,19.155477,0.000191555,1.91739E-09,-0.000191553,1.8443E-07,1.8443E-07,0
3908,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3909,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3910,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3911,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3912,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3913,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3914,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3915,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3916,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3917,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3918,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3919,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3920,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3921,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3922,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3923,19.17392,0.000191739,1.91739E-09,-0.000191737,0,0,0
3924,19.17392,0.000191739,1.91739E-09,-0.000191737,0,1.31E-14,1.31E-14
3925,19.17392,0.000191739,1.91739E-09,-0.000191737,-1.31E-14,-1.31001E-09,-1.31E-09
3926,19.17392,0.000191739,1.91741E-09,-0.000191737,1.31E-09,8.09998E-10,-4.99997E-10
3927,19.174051,0.000191741,1.91741E-09,-0.000191739,4.99997E-10,1.90001E-10,-3.09996E-10
3928,19.174101,0.000191741,1.91741E-09,-0.000191739,3.09996E-10,-6.00009E-11,-3.69997E-10
3929,19.174132,0.000191741,1.91742E-09,-0.000191739,3.69997E-10,8.99998E-11,-2.79997E-10
3930,19.174169,0.000191742,1.91742E-09,-0.00019174,2.79997E-10,1.99994E-11,-2.59998E-10
3931,19.174197,0.000191742,1.91742E-09,-0.00019174,2.59998E-10,6.00354E-11,-1.99963E-10
3932,19.174223,0.000191742,1.91742E-09,-0.00019174,1.99963E-10,-3.54004E-09,-3.74E-09
3933,19.174243,0.000191742,1.91746E-09,-0.000191741,3.74E-09,3.51E-09,-2.29996E-10
3934,19.174617,0.000191746,1.91746E-09,-0.000191744,2.29996E-10,-2.10004E-10,-4.4E-10
3935,19.17464,0.000191746,1.91747E-09,-0.000191744,4.4E-10,4.4E-10,0
3936,19.174684,0.000191747,1.91747E-09,-0.000191745,0,0,0
3937,19.174684,0.000191747,1.91747E-09,-0.000191745,0,2.40002E-15,2.40002E-15
3938,19.174684,0.000191747,1.91747E-09,-0.000191745,-2.40002E-15,-2.4E-10,-2.39998E-10
3939,19.174684,0.000191747,1.91747E-09,-0.000191745,2.39998E-10,3.15238E-11,-2.08474E-10
3940,19.174708,0.000191747,1.91747E-09,-0.000191745,2.08474E-10,-1.52382E-07,-1.5259E-07
3941,19.174729,0.000191747,1.919E-09,-0.000191745,1.5259E-07,1.5259E-07,1.11E-14
3942,19.189988,0.0001919,1.919E-09,-0.000191898,-1.11E-14,-1.10994E-09,-1.10993E-09
3943,19.189988,0.0001919,1.91901E-09,-0.000191898,1.10993E-09,-6.35856E-09,-7.46848E-09
3944,19.190099,0.000191901,1.91908E-09,-0.000191899,7.46848E-09,-1.44082E-07,-1.5155E-07
3945,19.190846,0.000191908,1.9206E-09,-0.000191907,1.5155E-07,1.5155E-07,0
3946,19.206001,0.00019206,1.9206E-09,-0.000192058,0,0,0
3947,19.206001,0.00019206,1.9206E-09,-0.000192058,0,0,0
3948,19.206001,0.00019206,1.9206E-09,-0.000192058,0,0,0
3949,19.206001,0.00019206,1.9206E-09,-0.000192058,0,0,0
3950,19.206001,0.00019206,1.9206E-09,-0.000192058,0,1.16E-14,1.16E-14
3951,19.206001,0.00019206,1.9206E-09,-0.000192058,-1.16E-14,-1.1582E-09,-1.15818E-09
3952,19.206001,0.00019206,1.92061E-09,-0.000192058,1.15818E-09,-1.80482E-07,-1.8164E-07
3953,19.206117,0.000192061,1.92243E-09,-0.000192059,1.8164E-07,1.8164E-07,0
3954,19.224281,0.000192243,1.92243E-09,-0.000192241,0,0,0
3955,19.224281,0.000192243,1.92243E-09,-0.000192241,0,0,0
3956,19.224281,0.000192243,1.92243E-09,-0.000192241,0,0,0
3957,19.224281,0.000192243,1.92243E-09,-0.000192241,0,0,0
3958,19.224281,0.000192243,1.92243E-09,-0.000192241,0,1.89998E-15,1.89998E-15
3959,19.224281,0.000192243,1.92243E-09,-0.000192241,-1.89998E-15,-1.89997E-10,-1.89995E-10
3960,19.224281,0.000192243,1.92243E-09,-0.000192241,1.89995E-10,-3.20005E-10,-5.09999E-10
3961,19.2243,0.000192243,1.92244E-09,-0.000192241,5.09999E-10,4.50005E-10,-5.99944E-11
3962,19.224351,0.000192244,1.92244E-09,-0.000192242,5.99944E-11,-4.98441E-10,-5.58436E-10
3963,19.224357,0.000192244,1.92244E-09,-0.000192242,5.58436E-10,-1.55862E-07,-1.5642E-07
3964,19.224413,0.000192244,1.92401E-09,-0.000192242,1.5642E-07,1.5642E-07,0
3965,19.240055,0.000192401,1.92401E-09,-0.000192399,0,0,0
3966,19.240055,0.000192401,1.92401E-09,-0.000192399,0,0,0
3967,19.240055,0.000192401,1.92401E-09,-0.000192399,0,0,0
3968,19.240055,0.000192401,1.92401E-09,-0.000192399,0,0,0
3969,19.240055,0.000192401,1.92401E-09,-0.000192399,0,0,0
3970,19.240055,0.000192401,1.92401E-09,-0.000192399,0,0,0
3971,19.240055,0.000192401,1.92401E-09,-0.000192399,0,8E-15,8E-15
3972,19.240055,0.000192401,1.92401E-09,-0.000192399,-8E-15,-7.98358E-10,-7.9835E-10
3973,19.240055,0.000192401,1.92401E-09,-0.000192399,7.9835E-10,-1.64242E-07,-1.6504E-07
3974,19.240135,0.000192401,1.92566E-09,-0.000192399,1.6504E-07,1.6504E-07,0
3975,19.256639,0.000192566,1.92566E-09,-0.000192564,0,0,0
3976,19.256639,0.000192566,1.92566E-09,-0.000192564,0,0,0
3977,19.256639,0.000192566,1.92566E-09,-0.000192564,0,0,0
3978,19.256639,0.000192566,1.92566E-09,-0.000192564,0,5.99997E-15,5.99997E-15
3979,19.256639,0.000192566,1.92566E-09,-0.000192564,-5.99997E-15,-5.98462E-10,-5.98456E-10
3980,19.256639,0.000192566,1.92567E-09,-0.000192564,5.98456E-10,-1.53782E-07,-1.5438E-07
3981,19.256699,0.000192567,1.92721E-09,-0.000192565,1.5438E-07,1.5438E-07,6.60003E-15
3982,19.272137,0.000192721,1.92721E-09,-0.000192719,-6.60003E-15,-6.58509E-10,-6.58502E-10
3983,19.272137,0.000192721,1.92722E-09,-0.000192719,6.58502E-10,-1.49101E-07,-1.4976E-07
3984,19.272203,0.000192722,1.92872E-09,-0.00019272,1.4976E-07,1.4976E-07,0
3985,19.287179,0.000192872,1.92872E-09,-0.00019287,0,0,0
3986,19.287179,0.000192872,1.92872E-09,-0.00019287,0,0,0
3987,19.287179,0.000192872,1.92872E-09,-0.00019287,0,0,0
3988,19.287179,0.000192872,1.92872E-09,-0.00019287,0,0,0
3989,19.287179,0.000192872,1.92872E-09,-0.00019287,0,0,0
3990,19.287179,0.000192872,1.92872E-09,-0.00019287,0,0,0
3991,19.287179,0.000192872,1.92872E-09,-0.00019287,0,0,0
3992,19.287179,0.000192872,1.92872E-09,-0.00019287,0,7.90001E-15,7.90001E-15
3993,19.287179,0.000192872,1.92872E-09,-0.00019287,-7.90001E-15,-7.88511E-10,-7.88504E-10
3994,19.287179,0.000192872,1.92873E-09,-0.00019287,7.88504E-10,-1.48861E-07,-1.4965E-07
3995,19.287258,0.000192873,1.93022E-09,-0.000192871,1.4965E-07,1.4965E-07,0
3996,19.302223,0.000193022,1.93022E-09,-0.00019302,0,8E-15,8E-15
3997,19.302223,0.000193022,1.93022E-09,-0.00019302,-8E-15,-7.9854E-10,-7.98532E-10
3998,19.302223,0.000193022,1.93023E-09,-0.00019302,7.98532E-10,-1.45951E-07,-1.4675E-07
3999,19.302303,0.000193023,1.9317E-09,-0.000193021,1.4675E-07,1.4675E-07,0
4000,19.316978,0.00019317,1.9317E-09,-0.000193168,0,0,0
4001,19.316978,0.00019317,1.9317E-09,-0.000193168,0,0,0
4002,19.316978,0.00019317,1.9317E-09,-0.000193168,0,0,0
4003,19.316978,0.00019317,1.9317E-09,-0.000193168,0,9.2E-15,9.2E-15
4004,19.316978,0.00019317,1.9317E-09,-0.000193168,-9.2E-15,-9.20001E-10,-9.19991E-10
4005,19.316978,0.00019317,1.93171E-09,-0.000193168,9.19991E-10,5.01016E-11,-8.6989E-10
4006,19.31707,0.000193171,1.93172E-09,-0.000193169,8.6989E-10,-1.01601E-08,-1.103E-08
4007,19.317157,0.000193172,1.93183E-09,-0.00019317,1.103E-08,9.79999E-09,-1.23E-09
4008,19.31826,0.000193183,1.93184E-09,-0.000193181,1.23E-09,7.79999E-10,-4.49997E-10
4009,19.318383,0.000193184,1.93184E-09,-0.000193182,4.49997E-10,1.29999E-10,-3.19997E-10
4010,19.318428,0.000193184,1.93185E-09,-0.000193182,3.19997E-10,6.00008E-11,-2.59997E-10
4011,19.31846,0.000193185,1.93185E-09,-0.000193183,2.59997E-10,-7.99989E-11,-3.39996E-10
4012,19.318486,0.000193185,1.93185E-09,-0.000193183,3.39996E-10,-1.08642E-10,-4.48637E-10
4013,19.31852,0.000193185,1.93186E-09,-0.000193183,4.48637E-10,-1.35811E-07,-1.3626E-07
4014,19.318565,0.000193186,1.93322E-09,-0.000193184,1.3626E-07,1.3626E-07,0
4015,19.332191,0.000193322,1.93322E-09,-0.00019332,0,0,0
4016,19.332191,0.000193322,1.93322E-09,-0.00019332,0,0,0
4017,19.332191,0.000193322,1.93322E-09,-0.00019332,0,0,0
4018,19.332191,0.000193322,1.93322E-09,-0.00019332,0,4.50001E-15,4.50001E-15
4019,19.332191,0.000193322,1.93322E-09,-0.00019332,-4.50001E-15,-4.49988E-10,-4.49983E-10
4020,19.332191,0.000193322,1.93322E-09,-0.00019332,4.49983E-10,-1.23001E-09,-1.68E-09
4021,19.332236,0.000193322,1.93324E-09,-0.00019332,1.68E-09,1.33144E-09,-3.48552E-10
4022,19.332404,0.000193324,1.93324E-09,-0.000193322,3.48552E-10,-1.44481E-07,-1.4483E-07
4023,19.332439,0.000193324,1.93469E-09,-0.000193322,1.4483E-07,1.4417E-07,-6.59691E-10
4024,19.346922,0.000193469,1.9347E-09,-0.000193467,6.59691E-10,-3.02603E-08,-3.092E-08
4025,19.346988,0.00019347,1.93501E-09,-0.000193468,3.092E-08,3.04613E-08,-4.58717E-10
4026,19.35008,0.000193501,1.93501E-09,-0.000193499,4.58717E-10,-1.27811E-07,-1.2827E-07
4027,19.350126,0.000193501,1.9363E-09,-0.000193499,1.2827E-07,1.2827E-07,0
4028,19.362953,0.00019363,1.9363E-09,-0.000193628,0,0,0
4029,19.362953,0.00019363,1.9363E-09,-0.000193628,0,0,0
4030,19.362953,0.00019363,1.9363E-09,-0.000193628,0,0,0
4031,19.362953,0.00019363,1.9363E-09,-0.000193628,0,0,0
4032,19.362953,0.00019363,1.9363E-09,-0.000193628,0,0,0
4033,19.362953,0.00019363,1.9363E-09,-0.000193628,0,0,0
4034,19.362953,0.00019363,1.9363E-09,-0.000193628,0,0,0
4035,19.362953,0.00019363,1.9363E-09,-0.000193628,0,0,0
4036,19.362953,0.00019363,1.9363E-09,-0.000193628,0,0,0
4037,19.362953,0.00019363,1.9363E-09,-0.000193628,0,7.60001E-15,7.60001E-15
4038,19.362953,0.00019363,1.9363E-09,-0.000193628,-7.60001E-15,-7.58735E-10,-7.58728E-10
4039,19.362953,0.00019363,1.9363E-09,-0.000193628,7.58728E-10,-1.26481E-07,-1.2724E-07
4040,19.363029,0.00019363,1.93758E-09,-0.000193628,1.2724E-07,1.2724E-07,0
4041,19.375753,0.000193758,1.93758E-09,-0.000193756,0,5.30001E-15,5.30001E-15
4042,19.375753,0.000193758,1.93758E-09,-0.000193756,-5.30001E-15,-5.29999E-10,-5.29993E-10
4043,19.375753,0.000193758,1.93758E-09,-0.000193756,5.29993E-10,-1.30002E-10,-6.59995E-10
4044,19.375806,0.000193758,1.93759E-09,-0.000193756,6.59995E-10,1.7E-10,-4.89995E-10
4045,19.375872,0.000193759,1.93759E-09,-0.000193757,4.89995E-10,-8.3196E-12,-4.98315E-10
4046,19.375921,0.000193759,1.9376E-09,-0.000193757,4.98315E-10,-1.68042E-07,-1.6854E-07
4047,19.375971,0.00019376,1.93928E-09,-0.000193758,1.6854E-07,1.6854E-07,0
4048,19.392825,0.000193928,1.93928E-09,-0.000193926,0,6.10002E-15,6.10002E-15
4049,19.392825,0.000193928,1.93928E-09,-0.000193926,-6.10002E-15,-6.08511E-10,-6.08505E-10
4050,19.392825,0.000193928,1.93929E-09,-0.000193926,6.08505E-10,-1.48941E-07,-1.4955E-07
4051,19.392886,0.000193929,1.94078E-09,-0.000193927,1.4955E-07,1.4955E-07,9.10001E-15
4052,19.407841,0.000194078,1.94078E-09,-0.000194076,-9.10001E-15,-9.10002E-10,-9.09993E-10
4053,19.407841,0.000194078,1.94079E-09,-0.000194076,9.09993E-10,1.69999E-10,-7.39994E-10
4054,19.407932,0.000194079,1.9408E-09,-0.000194077,7.39994E-10,8.99935E-11,-6.5E-10
4055,19.408006,0.00019408,1.94081E-09,-0.000194078,6.5E-10,6.5E-10,0
4056,19.408071,0.000194081,1.94081E-09,-0.000194079,0,0,0
4057,19.408071,0.000194081,1.94081E-09,-0.000194079,0,0,0
4058,19.408071,0.000194081,1.94081E-09,-0.000194079,0,0,0
4059,19.408071,0.000194081,1.94081E-09,-0.000194079,0,0,0
4060,19.408071,0.000194081,1.94081E-09,-0.000194079,0,0,0
4061,19.408071,0.000194081,1.94081E-09,-0.000194079,0,0,0
4062,19.408071,0.000194081,1.94081E-09,-0.000194079,0,0,0
4063,19.408071,0.000194081,1.94081E-09,-0.000194079,0,0,0
4064,19.408071,0.000194081,1.94081E-09,-0.000194079,0,0,0
4065,19.408071,0.000194081,1.94081E-09,-0.000194079,0,4.10002E-15,4.10002E-15
4066,19.408071,0.000194081,1.94081E-09,-0.000194079,-4.10002E-15,-4.10001E-10,-4.09997E-10
4067,19.408071,0.000194081,1.94081E-09,-0.000194079,4.09997E-10,1.2E-10,-2.89997E-10
4068,19.408112,0.000194081,1.94081E-09,-0.000194079,2.89997E-10,9.0005E-16,-2.89996E-10
4069,19.408141,0.000194081,1.94082E-09,-0.000194079,2.89996E-10,-8.84411E-11,-3.78437E-10
4070,19.40817,0.000194082,1.94082E-09,-0.00019408,3.78437E-10,-1.55892E-07,-1.5627E-07
4071,19.408208,0.000194082,1.94238E-09,-0.00019408,1.5627E-07,1.5627E-07,0
4072,19.423835,0.000194238,1.94238E-09,-0.000194236,0,0,0
4073,19.423835,0.000194238,1.94238E-09,-0.000194236,0,0,0
4074,19.423835,0.000194238,1.94238E-09,-0.000194236,0,0,0
4075,19.423835,0.000194238,1.94238E-09,-0.000194236,0,8.39999E-15,8.39999E-15
4076,19.423835,0.000194238,1.94238E-09,-0.000194236,-8.39999E-15,-8.38545E-10,-8.38536E-10
4077,19.423835,0.000194238,1.94239E-09,-0.000194236,8.38536E-10,-1.45531E-07,-1.4637E-07
4078,19.423919,0.000194239,1.94386E-09,-0.000194237,1.4637E-07,1.4637E-07,0
4079,19.438556,0.000194386,1.94386E-09,-0.000194384,0,0,0
4080,19.438556,0.000194386,1.94386E-09,-0.000194384,0,0,0
4081,19.438556,0.000194386,1.94386E-09,-0.000194384,0,0,0
4082,19.438556,0.000194386,1.94386E-09,-0.000194384,0,0,0
4083,19.438556,0.000194386,1.94386E-09,-0.000194384,0,0,0
4084,19.438556,0.000194386,1.94386E-09,-0.000194384,0,0,0
4085,19.438556,0.000194386,1.94386E-09,-0.000194384,0,0,0
4086,19.438556,0.000194386,1.94386E-09,-0.000194384,0,1.33E-14,1.33E-14
4087,19.438556,0.000194386,1.94386E-09,-0.000194384,-1.33E-14,-1.33001E-09,-1.32999E-09
4088,19.438556,0.000194386,1.94387E-09,-0.000194384,1.32999E-09,6.39993E-10,-6.9E-10
4089,19.438689,0.000194387,1.94388E-09,-0.000194385,6.9E-10,6.81542E-10,-8.4583E-12
4090,19.438758,0.000194388,1.94388E-09,-0.000194386,8.4583E-12,-1.54162E-07,-1.5417E-07
4091,19.438759,0.000194388,1.94542E-09,-0.000194386,1.5417E-07,1.5417E-07,0
4092,19.454176,0.000194542,1.94542E-09,-0.00019454,0,0,0
4093,19.454176,0.000194542,1.94542E-09,-0.00019454,0,0,0
4094,19.454176,0.000194542,1.94542E-09,-0.00019454,0,0,0
4095,19.454176,0.000194542,1.94542E-09,-0.00019454,0,0,0
4096,19.454176,0.000194542,1.94542E-09,-0.00019454,0,0,0
4097,19.454176,0.000194542,1.94542E-09,-0.00019454,0,0,0
4098,19.454176,0.000194542,1.94542E-09,-0.00019454,0,0,0
4099,19.454176,0.000194542,1.94542E-09,-0.00019454,0,0,0
4100,19.454176,0.000194542,1.94542E-09,-0.00019454,0,0,0
